timestamp_h,day_of_year,hour_of_day,day_of_week,solar_irradiance_wm2,wind_speed_ms,ambient_temp_c,humidity_pct,pv_output_kw,wind_output_kw,load_demand_kw,grid_tariff_inr_per_kwh,net_demand_kw,pv_ramp_kw,load_ramp_kw
2294,95,14,4,837.67,5.41,28.57,35.79,412.863,5.768,174.341,6.1,-244.29,-57.206,5.151
2295,95,15,4,649.64,5.06,26.07,36.38,323.427,3.593,146.349,6.1,-180.671,-89.436,-27.992
2296,95,16,4,414.0,4.74,28.63,31.21,203.993,2.176,162.083,6.1,-44.086,-119.434,15.734
2297,95,17,4,169.58,4.75,27.17,43.26,84.055,2.208,170.58,6.1,84.317,-119.938,8.497
2298,95,18,4,0.0,4.52,22.45,46.81,0.0,1.446,197.36,9.5,195.914,-84.055,26.78
2299,95,19,4,0.0,5.21,22.5,49.14,0.0,4.453,190.29,9.5,185.837,0.0,-7.07
2300,95,20,4,0.0,5.43,21.05,42.55,0.0,5.903,166.442,9.5,160.539,0.0,-23.848
2301,95,21,4,0.0,5.96,20.2,44.1,0.0,10.621,159.394,9.5,148.773,0.0,-7.048
2302,95,22,4,0.0,6.34,18.67,62.66,0.0,15.288,145.827,6.1,130.539,0.0,-13.567
2303,95,23,4,0.0,7.19,20.89,63.44,0.0,30.331,147.536,6.1,117.205,0.0,1.709
2304,96,0,5,0.0,6.85,14.91,66.97,0.0,23.424,101.465,3.75,78.041,0.0,-46.071
2305,96,1,5,0.0,6.56,15.53,65.34,0.0,18.587,93.059,3.75,74.472,0.0,-8.406
2306,96,2,5,0.0,6.43,15.39,74.87,0.0,16.558,92.127,3.75,75.569,0.0,-0.932
2307,96,3,5,0.0,6.1,14.45,67.81,0.0,12.253,104.488,3.75,92.235,0.0,12.361
2308,96,4,5,0.0,6.12,14.78,78.8,0.0,12.483,93.919,3.75,81.436,0.0,-10.569
2309,96,5,5,0.0,6.37,14.0,82.59,0.0,15.772,113.494,3.75,97.722,0.0,19.575
2310,96,6,5,0.0,6.23,16.33,82.11,0.0,13.89,122.571,8.2,108.681,0.0,9.077
2311,96,7,5,164.2,6.73,18.06,73.39,82.099,21.383,129.183,8.2,25.701,82.099,6.612
2312,96,8,5,401.24,6.4,19.29,56.71,200.618,16.145,146.278,8.2,-70.485,118.519,17.095
2313,96,9,5,624.4,5.68,21.13,61.36,312.202,7.916,152.688,6.1,-167.43,111.584,6.41
2314,96,10,5,817.96,6.64,23.7,67.84,408.978,19.81,159.172,6.1,-269.616,96.776,6.484
2315,96,11,5,944.29,7.11,24.57,44.61,472.144,28.491,141.49,6.1,-359.145,63.166,-17.682
2316,96,12,5,968.96,7.08,24.78,44.64,484.481,28.046,149.036,6.1,-363.491,12.337,7.546
2317,96,13,5,930.66,6.53,24.24,49.34,465.328,18.057,142.494,6.1,-340.891,-19.153,-6.542
2318,96,14,5,847.92,6.09,25.52,41.38,423.072,12.175,129.156,6.1,-306.091,-42.256,-13.338
2319,96,15,5,637.61,6.47,26.18,50.56,317.296,17.163,129.019,6.1,-205.44,-105.776,-0.137
2320,96,16,5,407.11,7.8,26.55,30.6,202.294,45.544,127.243,6.1,-120.595,-115.002,-1.776
2321,96,17,5,176.38,7.86,25.07,29.74,88.167,47.233,143.432,6.1,8.032,-114.127,16.189
2322,96,18,5,0.0,8.08,23.57,45.02,0.0,53.925,144.766,9.5,90.841,-88.167,1.334
2323,96,19,5,0.0,7.47,22.02,33.68,0.0,36.665,137.983,9.5,101.318,0.0,-6.783
2324,96,20,5,0.0,7.65,20.02,43.82,0.0,41.279,149.316,9.5,108.037,0.0,11.333
2325,96,21,5,0.0,7.25,20.17,49.43,0.0,31.566,119.336,9.5,87.77,0.0,-29.98
2326,96,22,5,0.0,7.75,17.13,61.22,0.0,43.978,122.241,6.1,78.263,0.0,2.905
2327,96,23,5,0.0,7.75,16.25,63.86,0.0,44.123,106.099,6.1,61.976,0.0,-16.142
2328,97,0,6,0.0,7.36,15.88,67.74,0.0,34.129,91.378,3.75,57.249,0.0,-14.721
2329,97,1,6,0.0,7.37,13.8,66.73,0.0,34.322,96.775,3.75,62.453,0.0,5.397
2330,97,2,6,0.0,6.95,15.26,79.61,0.0,25.37,90.778,3.75,65.408,0.0,-5.997
2331,97,3,6,0.0,6.35,15.48,98.0,0.0,15.454,102.79,3.75,87.336,0.0,12.012
2332,97,4,6,0.0,6.98,14.14,79.15,0.0,25.884,103.343,3.75,77.459,0.0,0.553
2333,97,5,6,0.0,7.05,14.88,74.92,0.0,27.279,104.823,3.75,77.544,0.0,1.48
2334,97,6,6,0.0,6.59,17.0,64.53,0.0,19.046,130.218,8.2,111.172,0.0,25.395
2335,97,7,6,149.31,6.08,16.74,65.32,74.653,12.068,132.932,8.2,46.211,74.653,2.714
2336,97,8,6,387.56,6.18,18.1,63.72,193.78,13.186,148.05,8.2,-58.916,119.127,15.118
2337,97,9,6,620.73,5.51,22.03,56.97,310.366,6.525,163.105,6.1,-153.786,116.586,15.055
2338,97,10,6,828.22,5.22,23.21,54.9,414.108,4.481,166.293,6.1,-252.296,103.742,3.188
2339,97,11,6,969.44,5.17,24.32,60.49,484.722,4.181,156.702,6.1,-332.201,70.614,-9.591
2340,97,12,6,1025.13,5.84,25.95,52.48,500.0,9.392,141.604,6.1,-367.788,15.278,-15.098
2341,97,13,6,961.5,5.67,23.42,39.9,480.75,7.816,122.756,6.1,-365.81,-19.25,-18.848
2342,97,14,6,771.62,6.28,28.02,30.43,381.154,14.471,128.159,6.1,-267.466,-99.596,5.403
2343,97,15,6,586.62,6.86,27.07,43.71,290.886,23.694,132.885,6.1,-181.695,-90.268,4.726
2344,97,16,6,382.95,7.66,27.6,34.71,189.478,41.535,130.874,6.1,-100.139,-101.408,-2.011
2345,97,17,6,156.58,7.3,26.26,25.32,77.899,32.739,108.656,6.1,-1.982,-111.579,-22.218
2346,97,18,6,0.0,6.58,24.9,41.95,0.0,18.948,151.111,9.5,132.163,-77.899,42.455
2347,97,19,6,0.0,6.37,23.27,47.01,0.0,15.691,154.522,9.5,138.831,0.0,3.411
2348,97,20,6,0.0,6.45,22.59,30.44,0.0,16.919,140.251,9.5,123.332,0.0,-14.271
2349,97,21,6,0.0,6.57,20.22,44.88,0.0,18.717,140.23,9.5,121.513,0.0,-0.021
2350,97,22,6,0.0,6.08,20.08,54.34,0.0,12.071,124.925,6.1,112.854,0.0,-15.305
2351,97,23,6,0.0,5.93,15.69,64.58,0.0,10.319,103.617,6.1,93.298,0.0,-21.308
2352,98,0,0,0.0,5.66,15.85,61.91,0.0,7.752,131.845,3.75,124.093,0.0,28.228
2353,98,1,0,0.0,5.87,18.0,64.15,0.0,9.703,112.094,3.75,102.391,0.0,-19.751
2354,98,2,0,0.0,5.64,14.2,76.68,0.0,7.614,123.124,3.75,115.51,0.0,11.03
2355,98,3,0,0.0,5.36,14.46,71.51,0.0,5.428,125.196,3.75,119.768,0.0,2.072
2356,98,4,0,0.0,5.49,13.89,78.25,0.0,6.391,125.225,3.75,118.834,0.0,0.029
2357,98,5,0,0.0,5.33,15.95,67.65,0.0,5.197,143.066,3.75,137.869,0.0,17.841
2358,98,6,0,0.0,4.82,15.62,64.21,0.0,2.489,163.613,8.2,161.124,0.0,20.547
2359,98,7,0,165.65,5.48,17.52,73.67,82.825,6.265,178.206,8.2,89.116,82.825,14.593
2360,98,8,0,407.17,5.12,20.21,66.52,203.583,3.905,189.017,8.2,-18.471,120.758,10.811
2361,98,9,0,612.09,4.57,19.91,65.71,306.043,1.579,180.895,6.1,-126.727,102.46,-8.122
2362,98,10,0,782.0,4.79,23.24,51.8,390.998,2.355,188.029,6.1,-205.324,84.955,7.134
2363,98,11,0,910.93,4.62,24.73,45.05,455.466,1.764,196.166,6.1,-261.064,64.468,8.137
2364,98,12,0,1026.24,4.2,26.25,53.16,500.0,0.711,184.263,6.1,-316.448,44.534,-11.903
2365,98,13,0,982.67,4.32,26.11,31.72,489.157,0.938,167.955,6.1,-322.14,-10.843,-16.308
2366,98,14,0,852.65,4.35,30.43,45.19,417.067,1.01,177.332,6.1,-240.745,-72.09,9.377
2367,98,15,0,638.83,5.82,28.01,43.6,315.57,9.187,159.89,6.1,-164.867,-101.497,-17.442
2368,98,16,0,391.48,6.52,26.93,40.16,194.231,17.88,168.393,6.1,-43.718,-121.339,8.503
2369,98,17,0,169.37,6.65,24.89,31.55,84.686,19.968,182.43,6.1,77.776,-109.545,14.037
2370,98,18,0,0.0,6.61,24.87,32.78,0.0,19.312,185.136,9.5,165.824,-84.686,2.706
2371,98,19,0,0.0,7.07,25.46,39.6,0.0,27.788,209.167,9.5,181.379,0.0,24.031
2372,98,20,0,0.0,7.35,24.35,37.23,0.0,33.889,175.266,9.5,141.377,0.0,-33.901
2373,98,21,0,0.0,7.07,22.52,44.05,0.0,27.722,164.695,9.5,136.973,0.0,-10.571
2374,98,22,0,0.0,7.52,20.13,58.87,0.0,37.902,146.084,6.1,108.182,0.0,-18.611
2375,98,23,0,0.0,7.52,16.24,64.07,0.0,38.104,152.291,6.1,114.187,0.0,6.207
2376,99,0,1,0.0,8.42,17.23,58.7,0.0,65.671,128.024,3.75,62.353,0.0,-24.267
2377,99,1,1,0.0,8.19,14.21,73.2,0.0,57.606,117.814,3.75,60.208,0.0,-10.21
2378,99,2,1,0.0,8.44,13.31,75.05,0.0,66.216,116.603,3.75,50.387,0.0,-1.211
2379,99,3,1,0.0,9.17,15.18,83.38,0.0,96.433,137.462,3.75,41.029,0.0,20.859
2380,99,4,1,0.0,9.54,15.72,78.41,0.0,115.272,134.65,3.75,19.378,0.0,-2.812
2381,99,5,1,0.0,9.53,16.78,80.67,0.0,114.418,151.842,3.75,37.424,0.0,17.192
2382,99,6,1,0.0,9.42,17.25,75.18,0.0,108.841,152.565,8.2,43.724,0.0,0.723
2383,99,7,1,143.88,9.08,18.53,75.02,71.939,92.492,172.224,8.2,7.793,71.939,19.659
2384,99,8,1,349.91,8.78,18.16,57.28,174.955,79.61,185.529,8.2,-69.036,103.016,13.305
2385,99,9,1,539.01,7.98,20.77,59.45,269.504,50.92,189.363,6.1,-131.061,94.549,3.834
2386,99,10,1,663.87,7.78,20.64,54.77,331.936,44.814,197.454,6.1,-179.296,62.432,8.091
2387,99,11,1,794.33,7.51,21.49,48.36,397.165,37.832,185.255,6.1,-249.742,65.229,-12.199
2388,99,12,1,872.72,7.28,26.02,47.66,434.576,32.277,188.389,6.1,-278.464,37.411,3.134
2389,99,13,1,835.17,6.41,25.18,44.66,417.28,16.26,177.936,6.1,-255.604,-17.296,-10.453
2390,99,14,1,675.53,6.17,27.73,40.03,334.069,13.109,169.922,6.1,-177.256,-83.211,-8.014
2391,99,15,1,538.35,6.46,28.22,34.62,265.708,17.059,164.288,6.1,-118.479,-68.361,-5.634
2392,99,16,1,324.03,6.29,25.94,30.59,161.402,14.687,162.939,6.1,-13.15,-104.306,-1.349
2393,99,17,1,141.03,6.34,26.8,42.26,70.01,15.392,186.847,6.1,101.445,-91.392,23.908
2394,99,18,1,0.0,6.0,24.34,39.78,0.0,11.136,191.734,9.5,180.598,-70.01,4.887
2395,99,19,1,0.0,5.73,21.68,34.75,0.0,8.37,199.444,9.5,191.074,0.0,7.71
2396,99,20,1,0.0,5.21,22.59,43.84,0.0,4.455,194.299,9.5,189.844,0.0,-5.145
2397,99,21,1,0.0,5.65,20.33,39.36,0.0,7.683,168.446,9.5,160.763,0.0,-25.853
2398,99,22,1,0.0,4.98,18.81,55.21,0.0,3.209,156.646,6.1,153.437,0.0,-11.8
2399,99,23,1,0.0,4.78,20.26,58.99,0.0,2.329,145.909,6.1,143.58,0.0,-10.737
2400,100,0,2,0.0,4.55,14.96,61.55,0.0,1.547,112.354,3.75,110.807,0.0,-33.555
2401,100,1,2,0.0,4.74,16.3,78.65,0.0,2.156,113.09,3.75,110.934,0.0,0.736
2402,100,2,2,0.0,4.6,14.05,65.38,0.0,1.686,113.059,3.75,111.373,0.0,-0.031
2403,100,3,2,0.0,5.46,16.13,78.56,0.0,6.1,125.456,3.75,119.356,0.0,12.397
2404,100,4,2,0.0,5.43,15.6,88.12,0.0,5.94,129.025,3.75,123.085,0.0,3.569
2405,100,5,2,0.0,5.38,16.3,80.78,0.0,5.565,129.003,3.75,123.438,0.0,-0.022
2406,100,6,2,0.0,5.56,15.66,72.13,0.0,6.915,154.165,8.2,147.25,0.0,25.162
2407,100,7,2,136.79,5.65,17.12,62.34,68.393,7.698,167.284,8.2,91.193,68.393,13.119
2408,100,8,2,295.97,5.17,20.6,56.83,147.983,4.196,192.495,8.2,40.316,79.59,25.211
2409,100,9,2,464.52,5.97,23.16,57.71,232.258,10.75,210.364,6.1,-32.644,84.275,17.869
2410,100,10,2,595.17,5.91,23.17,50.88,297.585,10.191,202.161,6.1,-105.615,65.327,-8.203
2411,100,11,2,750.64,6.53,22.96,45.51,375.319,18.044,189.06,6.1,-204.303,77.734,-13.101
2412,100,12,2,743.03,6.97,25.69,43.04,370.495,25.839,189.519,6.1,-206.815,-4.824,0.459
2413,100,13,2,681.83,6.79,29.15,40.24,335.262,22.401,171.835,6.1,-185.828,-35.233,-17.684
2414,100,14,2,635.97,6.85,26.96,40.59,315.497,23.447,159.999,6.1,-178.945,-19.765,-11.836
2415,100,15,2,524.24,6.06,28.79,28.25,258.146,11.848,151.984,6.1,-118.01,-57.351,-8.015
2416,100,16,2,327.67,5.44,25.94,30.91,163.214,5.95,160.169,6.1,-8.995,-94.932,8.185
2417,100,17,2,137.36,5.16,26.18,34.72,68.357,4.146,172.923,6.1,100.42,-94.857,12.754
2418,100,18,2,0.0,5.51,26.02,36.51,0.0,6.493,190.937,9.5,184.444,-68.357,18.014
2419,100,19,2,0.0,5.59,24.51,51.88,0.0,7.153,192.33,9.5,185.177,0.0,1.393
2420,100,20,2,0.0,6.3,21.67,46.39,0.0,14.78,197.203,9.5,182.423,0.0,4.873
2421,100,21,2,0.0,6.26,20.07,40.14,0.0,14.195,174.761,9.5,160.566,0.0,-22.442
2422,100,22,2,0.0,5.95,20.67,57.51,0.0,10.588,156.861,6.1,146.273,0.0,-17.9
2423,100,23,2,0.0,6.16,19.47,63.45,0.0,12.954,137.194,6.1,124.24,0.0,-19.667
2424,101,0,3,0.0,5.81,18.76,64.25,0.0,9.107,113.194,3.75,104.087,0.0,-24.0
2425,101,1,3,0.0,5.81,18.15,61.86,0.0,9.177,117.493,3.75,108.316,0.0,4.299
2426,101,2,3,0.0,6.42,15.55,82.87,0.0,16.503,117.8,3.75,101.297,0.0,0.307
2427,101,3,3,0.0,7.16,14.81,67.9,0.0,29.64,105.778,3.75,76.138,0.0,-12.022
2428,101,4,3,0.0,6.32,17.01,78.96,0.0,15.042,123.564,3.75,108.522,0.0,17.786
2429,101,5,3,0.0,6.52,16.84,75.52,0.0,17.936,153.244,3.75,135.308,0.0,29.68
2430,101,6,3,0.0,7.07,15.76,75.93,0.0,27.726,155.851,8.2,128.125,0.0,2.607
2431,101,7,3,161.6,6.31,16.94,79.38,80.802,14.979,164.962,8.2,69.181,80.802,9.111
2432,101,8,3,365.9,6.23,20.22,68.37,182.949,13.828,186.144,8.2,-10.633,102.147,21.182
2433,101,9,3,576.23,5.75,20.97,56.82,288.117,8.528,178.547,6.1,-118.098,105.168,-7.597
2434,101,10,3,743.4,5.7,22.7,61.64,371.7,8.128,200.678,6.1,-179.15,83.583,22.131
2435,101,11,3,828.35,6.67,25.47,46.04,413.396,20.324,204.767,6.1,-228.953,41.696,4.089
2436,101,12,3,839.0,6.23,26.34,45.98,417.255,13.847,183.295,6.1,-247.807,3.859,-21.472
2437,101,13,3,816.31,6.15,27.98,33.1,403.297,12.888,157.509,6.1,-258.676,-13.958,-25.786
2438,101,14,3,738.27,6.63,24.66,31.48,369.135,19.703,158.537,6.1,-230.301,-34.162,1.028
2439,101,15,3,565.33,6.34,27.49,35.99,279.852,15.364,169.041,6.1,-126.175,-89.283,10.504
2440,101,16,3,361.75,5.91,27.81,37.21,178.838,10.169,165.88,6.1,-23.127,-101.014,-3.161
2441,101,17,3,156.98,6.17,24.55,25.47,78.488,13.097,162.922,6.1,71.337,-100.35,-2.958
2442,101,18,3,0.0,6.04,24.64,40.66,0.0,11.518,203.364,9.5,191.846,-78.488,40.442
2443,101,19,3,0.0,6.14,23.17,35.94,0.0,12.709,178.128,9.5,165.419,0.0,-25.236
2444,101,20,3,0.0,6.17,22.76,52.68,0.0,13.055,180.574,9.5,167.519,0.0,2.446
2445,101,21,3,0.0,5.6,23.14,47.71,0.0,7.257,160.993,9.5,153.736,0.0,-19.581
2446,101,22,3,0.0,6.65,22.06,48.26,0.0,20.022,145.111,6.1,125.089,0.0,-15.882
2447,101,23,3,0.0,6.51,17.21,60.63,0.0,17.808,135.965,6.1,118.157,0.0,-9.146
2448,102,0,4,0.0,6.16,17.72,59.5,0.0,12.987,126.536,3.75,113.549,0.0,-9.429
2449,102,1,4,0.0,6.08,16.8,76.76,0.0,12.054,132.329,3.75,120.275,0.0,5.793
2450,102,2,4,0.0,5.8,16.0,72.32,0.0,9.042,120.261,3.75,111.219,0.0,-12.068
2451,102,3,4,0.0,5.81,15.81,73.41,0.0,9.119,118.135,3.75,109.016,0.0,-2.126
2452,102,4,4,0.0,5.97,15.9,78.55,0.0,10.807,135.411,3.75,124.604,0.0,17.276
2453,102,5,4,0.0,5.41,18.16,68.29,0.0,5.751,144.436,3.75,138.685,0.0,9.025
2454,102,6,4,0.0,6.26,18.41,64.59,0.0,14.246,154.766,8.2,140.52,0.0,10.33
2455,102,7,4,158.72,5.67,17.06,71.59,79.359,7.804,170.115,8.2,82.952,79.359,15.349
2456,102,8,4,385.72,5.25,20.73,58.4,192.86,4.702,181.984,8.2,-15.578,113.501,11.869
2457,102,9,4,590.14,6.31,22.4,53.58,295.068,14.928,194.884,6.1,-115.112,102.208,12.9
2458,102,10,4,717.9,6.19,23.26,60.02,358.95,13.413,196.891,6.1,-175.472,63.882,2.007
2459,102,11,4,773.07,7.2,25.69,52.97,385.476,30.422,203.033,6.1,-212.865,26.526,6.142
2460,102,12,4,778.37,6.66,25.8,37.48,387.947,20.12,202.02,6.1,-206.047,2.471,-1.013
2461,102,13,4,716.34,6.59,26.76,37.14,355.645,19.109,173.055,6.1,-201.699,-32.302,-28.965
2462,102,14,4,630.3,6.37,27.27,32.26,312.292,15.774,161.733,6.1,-166.333,-43.353,-11.322
2463,102,15,4,469.47,6.17,24.91,46.34,234.736,13.072,160.792,6.1,-87.016,-77.556,-0.941
2464,102,16,4,296.94,6.88,27.03,40.44,147.266,24.04,158.484,6.1,-12.822,-87.47,-2.308
2465,102,17,4,124.91,6.38,25.72,33.16,62.273,15.929,180.32,6.1,102.118,-84.993,21.836
2466,102,18,4,0.0,6.15,24.15,41.14,0.0,12.921,187.88,9.5,174.959,-62.273,7.56
2467,102,19,4,0.0,5.55,26.05,32.72,0.0,6.85,184.722,9.5,177.872,0.0,-3.158
2468,102,20,4,0.0,6.15,23.49,40.96,0.0,12.871,189.663,9.5,176.792,0.0,4.941
2469,102,21,4,0.0,5.59,21.29,50.45,0.0,7.159,169.378,9.5,162.219,0.0,-20.285
2470,102,22,4,0.0,5.11,19.1,57.71,0.0,3.852,145.579,6.1,141.727,0.0,-23.799
2471,102,23,4,0.0,4.88,18.68,59.59,0.0,2.747,142.341,6.1,139.594,0.0,-3.238
2472,103,0,5,0.0,5.38,18.42,66.49,0.0,5.543,96.592,3.75,91.049,0.0,-45.749
2473,103,1,5,0.0,5.77,15.28,69.61,0.0,8.774,102.815,3.75,94.041,0.0,6.223
2474,103,2,5,0.0,6.0,15.67,71.34,0.0,11.113,102.834,3.75,91.721,0.0,0.019
2475,103,3,5,0.0,7.25,16.51,72.54,0.0,31.654,97.541,3.75,65.887,0.0,-5.293
2476,103,4,5,0.0,7.53,13.35,72.44,0.0,38.196,98.823,3.75,60.627,0.0,1.282
2477,103,5,5,0.0,7.15,16.21,75.71,0.0,29.447,109.467,3.75,80.02,0.0,10.644
2478,103,6,5,0.0,6.95,16.71,74.79,0.0,25.417,122.084,8.2,96.667,0.0,12.617
2479,103,7,5,144.63,6.58,18.31,70.33,72.315,18.819,134.795,8.2,43.661,72.315,12.711
2480,103,8,5,366.58,7.19,19.32,57.93,183.289,30.245,145.014,8.2,-68.52,110.974,10.219
2481,103,9,5,557.63,7.46,21.64,54.18,278.816,36.595,150.62,6.1,-164.791,95.527,5.606
2482,103,10,5,734.08,7.01,25.33,57.39,366.551,26.61,162.631,6.1,-230.53,87.735,12.011
2483,103,11,5,846.94,6.84,24.08,58.65,423.471,23.216,146.242,6.1,-300.445,56.92,-16.389
2484,103,12,5,884.81,6.43,26.06,45.91,440.524,16.641,163.457,6.1,-293.708,17.053,17.215
2485,103,13,5,844.39,6.42,29.06,38.39,415.335,16.511,139.922,6.1,-291.924,-25.189,-23.535
2486,103,14,5,737.37,6.1,26.61,39.03,366.314,12.31,117.131,6.1,-261.493,-49.021,-22.791
2487,103,15,5,584.76,6.64,29.65,28.86,286.942,19.872,125.261,6.1,-181.553,-79.372,8.13
2488,103,16,5,389.93,7.06,27.27,42.85,193.192,27.612,133.861,6.1,-86.943,-93.75,8.6
2489,103,17,5,164.72,7.36,28.81,36.8,81.104,34.056,133.036,6.1,17.876,-112.088,-0.825
2490,103,18,5,0.0,7.54,26.61,33.66,0.0,38.486,131.784,9.5,93.298,-81.104,-1.252
2491,103,19,5,0.0,6.82,24.84,39.86,0.0,22.85,138.345,9.5,115.495,0.0,6.561
2492,103,20,5,0.0,6.17,22.95,41.84,0.0,13.076,146.597,9.5,133.521,0.0,8.252
2493,103,21,5,0.0,7.08,20.72,57.69,0.0,27.946,117.915,9.5,89.969,0.0,-28.682
2494,103,22,5,0.0,7.69,20.01,53.79,0.0,42.435,107.97,6.1,65.535,0.0,-9.945
2495,103,23,5,0.0,7.61,19.55,61.11,0.0,40.448,113.09,6.1,72.642,0.0,5.12
2496,104,0,6,0.0,7.34,17.36,68.44,0.0,33.579,92.889,3.75,59.31,0.0,-20.201
2497,104,1,6,0.0,7.2,16.04,64.7,0.0,30.448,89.539,3.75,59.091,0.0,-3.35
2498,104,2,6,0.0,7.55,15.52,73.48,0.0,38.837,92.196,3.75,53.359,0.0,2.657
2499,104,3,6,0.0,7.71,16.8,75.97,0.0,42.954,86.621,3.75,43.667,0.0,-5.575
2500,104,4,6,0.0,7.42,17.29,65.68,0.0,35.517,106.446,3.75,70.929,0.0,19.825
2501,104,5,6,0.0,7.03,15.62,75.83,0.0,26.909,102.97,3.75,76.061,0.0,-3.476
2502,104,6,6,0.0,6.46,16.57,72.05,0.0,17.063,114.858,8.2,97.795,0.0,11.888
2503,104,7,6,173.02,6.82,19.07,69.92,86.509,22.865,133.662,8.2,24.288,86.509,18.804
2504,104,8,6,419.14,6.09,21.89,65.21,209.571,12.161,140.509,8.2,-81.223,123.062,6.847
2505,104,9,6,665.77,5.66,22.99,61.73,332.887,7.728,145.666,6.1,-194.949,123.316,5.157
2506,104,10,6,866.53,6.14,21.66,63.02,433.267,12.692,138.697,6.1,-307.262,100.38,-6.969
2507,104,11,6,996.55,6.18,24.3,42.75,498.276,13.27,154.533,6.1,-357.013,65.009,15.836
2508,104,12,6,1044.71,5.78,24.74,42.95,500.0,8.81,144.213,6.1,-364.597,1.724,-10.32
2509,104,13,6,976.31,5.3,26.49,44.86,485.249,4.989,129.64,6.1,-360.598,-14.751,-14.573
2510,104,14,6,821.91,6.49,29.33,40.57,403.829,17.537,117.816,6.1,-303.55,-81.42,-11.824
2511,104,15,6,660.81,5.93,25.91,38.44,329.21,10.36,123.847,6.1,-215.723,-74.619,6.031
2512,104,16,6,418.7,5.46,25.47,51.52,208.958,6.136,131.488,6.1,-83.606,-120.252,7.641
2513,104,17,6,180.18,5.2,25.82,39.37,89.799,4.38,136.574,6.1,42.395,-119.159,5.086
2514,104,18,6,0.0,5.61,26.2,44.47,0.0,7.307,156.809,9.5,149.502,-89.799,20.235
2515,104,19,6,0.0,5.93,25.36,39.02,0.0,10.369,152.254,9.5,141.885,0.0,-4.555
2516,104,20,6,0.0,5.66,23.69,39.04,0.0,7.745,141.362,9.5,133.617,0.0,-10.892
2517,104,21,6,0.0,5.42,23.02,47.94,0.0,5.845,137.821,9.5,131.976,0.0,-3.541
2518,104,22,6,0.0,5.42,17.94,59.27,0.0,5.822,119.92,6.1,114.098,0.0,-17.901
2519,104,23,6,0.0,5.92,20.04,62.62,0.0,10.266,109.126,6.1,98.86,0.0,-10.794
2520,105,0,0,0.0,6.06,17.14,67.42,0.0,11.803,131.715,3.75,119.912,0.0,22.589
2521,105,1,0,0.0,6.34,17.44,67.86,0.0,15.296,114.717,3.75,99.421,0.0,-16.998
2522,105,2,0,0.0,6.27,14.37,70.08,0.0,14.358,123.433,3.75,109.075,0.0,8.716
2523,105,3,0,0.0,6.26,15.76,73.24,0.0,14.255,135.627,3.75,121.372,0.0,12.194
2524,105,4,0,0.0,5.64,16.24,79.35,0.0,7.566,133.943,3.75,126.377,0.0,-1.684
2525,105,5,0,0.0,5.82,17.95,79.36,0.0,9.244,137.301,3.75,128.057,0.0,3.358
2526,105,6,0,0.0,5.32,15.61,66.28,0.0,5.162,139.064,8.2,133.902,0.0,1.763
2527,105,7,0,167.39,6.47,18.79,73.72,83.694,17.147,149.604,8.2,48.763,83.694,10.54
2528,105,8,0,405.6,6.4,18.9,61.1,202.8,16.142,199.34,8.2,-19.602,119.106,49.736
2529,105,9,0,619.84,6.38,22.36,62.99,309.922,15.949,196.403,6.1,-129.468,107.122,-2.937
2530,105,10,0,831.99,7.2,24.24,53.85,415.994,30.424,193.504,6.1,-252.914,106.072,-2.899
2531,105,11,0,966.56,7.66,26.3,59.22,480.769,41.592,197.103,6.1,-325.258,64.775,3.599
2532,105,12,0,1008.89,7.6,25.36,42.49,500.0,39.949,176.455,6.1,-363.494,19.231,-20.648
2533,105,13,0,959.49,7.57,28.06,41.93,473.866,39.28,168.823,6.1,-344.323,-26.134,-7.632
2534,105,14,0,820.2,7.08,29.18,41.32,403.239,28.044,154.121,6.1,-277.162,-70.627,-14.702
2535,105,15,0,646.45,6.84,25.78,30.44,322.211,23.238,147.304,6.1,-198.145,-81.028,-6.817
2536,105,16,0,396.56,6.06,28.29,34.56,195.673,11.817,146.769,6.1,-60.721,-126.538,-0.535
2537,105,17,0,158.42,5.88,28.1,34.08,78.229,9.843,161.272,6.1,73.2,-117.444,14.503
2538,105,18,0,0.0,5.51,25.69,34.6,0.0,6.533,192.365,9.5,185.832,-78.229,31.093
2539,105,19,0,0.0,5.72,23.3,38.22,0.0,8.277,180.031,9.5,171.754,0.0,-12.334
2540,105,20,0,0.0,5.02,24.44,51.67,0.0,3.416,186.571,9.5,183.155,0.0,6.54
2541,105,21,0,0.0,5.43,20.32,46.23,0.0,5.884,176.736,9.5,170.852,0.0,-9.835
2542,105,22,0,0.0,5.7,19.99,58.4,0.0,8.111,153.342,6.1,145.231,0.0,-23.394
2543,105,23,0,0.0,6.34,18.71,62.06,0.0,15.285,137.021,6.1,121.736,0.0,-16.321
2544,106,0,1,0.0,6.31,18.51,56.62,0.0,14.865,122.387,3.75,107.522,0.0,-14.634
2545,106,1,1,0.0,6.71,15.95,72.26,0.0,21.079,118.547,3.75,97.468,0.0,-3.84
2546,106,2,1,0.0,7.0,15.28,63.84,0.0,26.332,132.856,3.75,106.524,0.0,14.309
2547,106,3,1,0.0,6.55,16.01,78.09,0.0,18.378,141.099,3.75,122.721,0.0,8.243
2548,106,4,1,0.0,6.58,17.31,71.96,0.0,18.83,143.046,3.75,124.216,0.0,1.947
2549,106,5,1,0.0,7.22,19.44,74.37,0.0,30.873,123.016,3.75,92.143,0.0,-20.03
